,fracs_per_day,volume_per_day,avg_volh2o_per_ft,APIs
2015-02-21,45,24361555.282576103,1782.1939099326596,"[42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341810000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341810000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255339530000, 42255340200000, 42255339520000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000]"
2015-02-22,47,25047191.004798327,1756.0876692456477,"[42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341810000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341810000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255339530000, 42255340200000, 42255339520000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000]"
2015-02-23,45,23654922.704798322,1807.938228114478,"[42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341810000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341810000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000]"
2015-02-24,45,23654922.704798322,1807.938228114478,"[42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341810000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341810000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000]"
2015-02-25,45,23654922.704798322,1807.938228114478,"[42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341810000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341810000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000]"
2015-02-26,47,24538013.776226893,1780.8244600257897,"[42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341810000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341810000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000]"
2015-02-27,47,24538013.776226893,1780.8244600257897,"[42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341810000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341810000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000]"
2015-02-28,47,24538013.776226893,1780.8244600257897,"[42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341820000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341810000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341810000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341810000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000]"
2015-03-01,55,24794245.642893568,1422.6221969696974,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000]"
2015-03-02,56,25428397.442893557,1418.6654626623379,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340210000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000]"
2015-03-03,55,24530111.36597049,1404.246849173554,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000]"
2015-03-04,59,26459715.86597048,1366.0872014637903,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255340200000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000]"
2015-03-05,58,25791165.532637145,1356.8940373563216,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000]"
2015-03-06,59,26765038.699303813,1352.6530206728298,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000, 42255341960000]"
2015-03-07,60,28008590.699303813,1349.7355713383838,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000, 42255341960000, 42255342430000]"
2015-03-08,60,28008590.699303813,1349.7355713383838,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000, 42255341960000, 42255342430000]"
2015-03-09,60,28008590.699303813,1349.7355713383838,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335650000, 42255335630000, 42255335640000, 42255335660000, 42255335670000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000, 42255341960000, 42255342430000]"
2015-03-10,57,27125671.243163466,1366.0645966241361,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335650000, 42255335660000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341640000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341640000, 42255341640000, 42255341640000, 42255341630000, 42255341620000, 42255341640000, 42255341640000, 42255341640000, 42255341640000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000, 42255341960000, 42255342430000]"
2015-03-11,47,22402482.66772487,1462.7479005480334,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000, 42255341960000, 42255342430000]"
2015-03-12,50,24059702.308873195,1471.1374015151514,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342010000, 42255341980000, 42255341970000, 42255341950000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341620000, 42255341990000, 42255341380000, 42255342590000, 42255341520000, 42255341530000, 42255341960000, 42255342430000, 42255342030000, 42255342050000, 42255342040000]"
2015-03-13,47,21932458.428833514,1486.8875113636366,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341630000, 42255341620000, 42255341620000, 42255341380000, 42255341520000, 42255341530000, 42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000]"
2015-03-14,32,14377689.095500177,1610.1938495501895,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255341380000, 42255341520000, 42255341530000, 42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000, 42255341660000]"
2015-03-15,32,14927547.42883351,1612.2742117660987,"[42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341830000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341800000, 42255341830000, 42255341800000, 42255341830000, 42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000, 42255341660000, 42255340850000, 42255342790000, 42255342600000]"
2015-03-16,17,8990040.576981658,1153.6325737522282,"[42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000, 42255341660000, 42255340850000, 42255342790000, 42255342600000, 42255340870000]"
2015-03-17,17,8990040.576981658,1153.6325737522282,"[42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000, 42255341660000, 42255340850000, 42255342790000, 42255342600000, 42255340870000]"
2015-03-18,20,11269902.77698166,1205.5055096590909,"[42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000, 42255341660000, 42255340850000, 42255342790000, 42255342600000, 42255340870000, 42255342200000, 42255342210000, 42255332130000]"
2015-03-19,41,31585459.46745785,1070.1965023096825,"[42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000, 42255341660000, 42255340850000, 42255342790000, 42255342600000, 42255340870000, 42255342200000, 42255342210000, 42255332130000, 42255343390000, 42255343390000, 42255343390000, 42255343380000, 42255343380000, 42255343380000, 42255343380000, 42255343390000, 42255343380000, 42255343380000, 42255342390000, 42255343380000, 42255343380000, 42255343390000, 42255343390000, 42255343390000, 42255342410000, 42255332140000, 42255338240000, 42255338610000, 42255343390000]"
2015-03-20,41,31585459.46745785,1070.1965023096825,"[42255335590000, 42255335600000, 42255335610000, 42255335620000, 42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000, 42255341660000, 42255340850000, 42255342790000, 42255342600000, 42255340870000, 42255342200000, 42255342210000, 42255332130000, 42255343390000, 42255343390000, 42255343390000, 42255343380000, 42255343380000, 42255343380000, 42255343380000, 42255343390000, 42255343380000, 42255343380000, 42255342390000, 42255343380000, 42255343380000, 42255343390000, 42255343390000, 42255343390000, 42255342410000, 42255332140000, 42255338240000, 42255338610000, 42255343390000]"
2015-03-21,38,27336105.91190229,1060.6391139354068,"[42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255341650000, 42255340830000, 42255342020000, 42255341660000, 42255340850000, 42255342790000, 42255342600000, 42255340870000, 42255342200000, 42255342210000, 42255332130000, 42255343390000, 42255343390000, 42255343390000, 42255343380000, 42255343380000, 42255343380000, 42255343380000, 42255343390000, 42255343380000, 42255343380000, 42255342390000, 42255343380000, 42255343380000, 42255343390000, 42255343390000, 42255343390000, 42255342410000, 42255332140000, 42255338240000, 42255343390000, 42255342760000, 42255342770000]"
2015-03-22,35,25776498.976068962,1048.68270021645,"[42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255340830000, 42255342020000, 42255340850000, 42255340870000, 42255342200000, 42255342210000, 42255332130000, 42255343390000, 42255343390000, 42255343390000, 42255343380000, 42255343380000, 42255343380000, 42255343380000, 42255343390000, 42255343380000, 42255343380000, 42255342390000, 42255343380000, 42255343380000, 42255343390000, 42255343390000, 42255343390000, 42255342410000, 42255332140000, 42255338240000, 42255343390000, 42255342760000, 42255342770000, 42255341840000]"
2015-03-23,35,25757116.97745785,1078.4662759740256,"[42255342030000, 42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255340830000, 42255340850000, 42255340870000, 42255342200000, 42255342210000, 42255332130000, 42255343390000, 42255343390000, 42255343390000, 42255343380000, 42255343380000, 42255343380000, 42255343380000, 42255343390000, 42255343380000, 42255343380000, 42255342390000, 42255343380000, 42255343380000, 42255343390000, 42255343390000, 42255343390000, 42255342410000, 42255332140000, 42255338240000, 42255343390000, 42255342760000, 42255342770000, 42255341840000, 42255340560000]"
2015-03-24,42,35577789.90473057,1099.5090133477631,"[42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255340830000, 42255340850000, 42255340870000, 42255342200000, 42255342210000, 42255332130000, 42255343390000, 42255343390000, 42255343390000, 42255343380000, 42255343380000, 42255343380000, 42255343380000, 42255343390000, 42255343380000, 42255343380000, 42255342390000, 42255343380000, 42255343380000, 42255343390000, 42255343390000, 42255343390000, 42255342410000, 42255332140000, 42255338240000, 42255343390000, 42255342760000, 42255342770000, 42255341840000, 42255340560000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000]"
2015-03-25,42,35577789.90473057,1099.5090133477631,"[42255342050000, 42255342040000, 42255340840000, 42255340860000, 42255340830000, 42255340850000, 42255340870000, 42255342200000, 42255342210000, 42255332130000, 42255343390000, 42255343390000, 42255343390000, 42255343380000, 42255343380000, 42255343380000, 42255343380000, 42255343390000, 42255343380000, 42255343380000, 42255342390000, 42255343380000, 42255343380000, 42255343390000, 42255343390000, 42255343390000, 42255342410000, 42255332140000, 42255338240000, 42255343390000, 42255342760000, 42255342770000, 42255341840000, 42255340560000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000]"
2015-03-26,20,18477706.809687838,1367.7744187500005,"[42255342050000, 42255342040000, 42255342200000, 42255342210000, 42255332130000, 42255342410000, 42255332140000, 42255338240000, 42255342760000, 42255342770000, 42255340560000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255341510000]"
2015-03-27,21,19301570.28587832,1341.1277472943725,"[42255342050000, 42255342040000, 42255342200000, 42255342210000, 42255332130000, 42255332140000, 42255338240000, 42255342760000, 42255342770000, 42255340560000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255341510000, 42255342400000, 42255342420000]"
2015-03-28,21,19301570.28587832,1341.1277472943725,"[42255342050000, 42255342040000, 42255342200000, 42255342210000, 42255332130000, 42255332140000, 42255338240000, 42255342760000, 42255342770000, 42255340560000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255341510000, 42255342400000, 42255342420000]"
2015-03-29,26,28407023.152544983,1239.6201676864803,"[42255342050000, 42255342040000, 42255332130000, 42255342760000, 42255342770000, 42255340560000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255344090000, 42255341510000, 42255342400000, 42255342420000, 42255344470000, 42255344470000, 42255344470000, 42255344470000, 42255342240000, 42255344470000, 42255344470000, 42255344470000, 42255344470000]"
2015-03-30,18,17823547.952544987,1233.7718920454547,"[42255342050000, 42255342040000, 42255332130000, 42255342760000, 42255342770000, 42255340560000, 42255341510000, 42255342400000, 42255342420000, 42255344470000, 42255344470000, 42255344470000, 42255344470000, 42255342240000, 42255344470000, 42255344470000, 42255344470000, 42255344470000]"
2015-03-31,23,28314314.50810054,1239.444084486166,"[42255342050000, 42255342040000, 42255340560000, 42255341510000, 42255342400000, 42255342420000, 42255344470000, 42255344470000, 42255344470000, 42255344470000, 42255342240000, 42255344470000, 42255344470000, 42255344470000, 42255344470000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000]"
2015-04-01,42,49086131.298890024,1476.829223575036,"[42255340560000, 42255341510000, 42255342400000, 42255342420000, 42255344470000, 42255344470000, 42255344470000, 42255344470000, 42255342240000, 42255344470000, 42255344470000, 42255344470000, 42255344470000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255340720000, 42255338360000, 42255340760000, 42255340720000, 42255340720000, 42255340720000, 42255338340000, 42255340720000, 42255340720000, 42255340720000, 42255340710000, 42255340710000, 42255341180000, 42255343690000, 42255340710000, 42255340720000, 42255340710000, 42255340710000, 42255340710000, 42255340710000, 42255340710000]"
2015-04-02,42,49086131.298890024,1476.829223575036,"[42255340560000, 42255341510000, 42255342400000, 42255342420000, 42255344470000, 42255344470000, 42255344470000, 42255344470000, 42255342240000, 42255344470000, 42255344470000, 42255344470000, 42255344470000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255340720000, 42255338360000, 42255340760000, 42255340720000, 42255340720000, 42255340720000, 42255338340000, 42255340720000, 42255340720000, 42255340720000, 42255340710000, 42255340710000, 42255341180000, 42255343690000, 42255340710000, 42255340720000, 42255340710000, 42255340710000, 42255340710000, 42255340710000, 42255340710000]"
2015-04-03,31,34663590.96555668,1683.849893817204,"[42255340560000, 42255341510000, 42255342240000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255340720000, 42255338360000, 42255340720000, 42255340720000, 42255340720000, 42255338340000, 42255340720000, 42255340720000, 42255340720000, 42255340710000, 42255340710000, 42255341180000, 42255343690000, 42255340710000, 42255340720000, 42255340710000, 42255340710000, 42255340710000, 42255340710000, 42255340710000]"
2015-04-04,36,35265494.04174715,1563.4011291035354,"[42255340560000, 42255341510000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255343730000, 42255340720000, 42255338360000, 42255340720000, 42255340720000, 42255340720000, 42255338340000, 42255340720000, 42255340720000, 42255340720000, 42255340710000, 42255340710000, 42255341180000, 42255343690000, 42255340710000, 42255340720000, 42255340710000, 42255340710000, 42255340710000, 42255340710000, 42255340710000, 42255341290000, 42255341280000, 42255340290000, 42255340310000, 42255340300000, 42255342250000]"
2015-04-05,28,23320006.041747157,1686.8867330898267,"[42255340560000, 42255341510000, 42255340720000, 42255338360000, 42255340720000, 42255340720000, 42255340720000, 42255338340000, 42255340720000, 42255340720000, 42255340720000, 42255340710000, 42255340710000, 42255341180000, 42255343690000, 42255340710000, 42255340720000, 42255340710000, 42255340710000, 42255340710000, 42255340710000, 42255340710000, 42255341290000, 42255341280000, 42255340290000, 42255340310000, 42255340300000, 42255342250000]"
