StartDate,JobStartDate,JobEndDate,APINumber,OperatorName,WellName,TotalBaseWaterVolume,Purpose,IngredientName,PercentHFJob,Job_Duration,Sand_Purpose,Sand_IngredientName,Sum_Sand_PctHFJob,VolumeH2O_per_Day,Water_per_Ft
2014-08-03,2014-08-03,2014-08-16,42255332810000,Pioneer Natural Resources,LISKA 01 04H,4474218.0,Carrier/Base Fluid,Water,86.621675582761,13,hydraulic fracturing/proppant,Crystalline Silica,11.491464319096599,344170.6153846154,847.3897727272728
2014-08-03,2014-08-03,2014-08-08,42255333890000,"EOG Resources, Inc.",WINONA UNIT #13H,8390928.0,Carrier/Base Fluid,Water,86.9203,5,Proppant,Crystalline Silica,11.96587,1678185.6,1589.1909090909091
2014-08-05,2014-08-05,2014-08-10,42255336280000,"EOG Resources, Inc.",LAKE UNIT # 8H,7781508.0,Carrier/Base Fluid,Water,87.59488,5,Proppant,Crystalline Silica,11.0005,1556301.6,1473.7704545454546
2014-08-05,2014-08-05,2014-08-17,42255332820000,Pioneer Natural Resources,LISKA 01 05H,4481946.0,Carrier/Base Fluid,Water,86.49723426042891,12,hydraulic fracturing/proppant,Crystalline Silica,11.6385935565417,373495.5,848.853409090909
2014-08-07,2014-08-07,2014-08-10,42255334720000,ConocoPhillips Company/Burlington Resources,MATTE UNIT -A- 1,4123258.0,"Inhibitor Aid , Corrosion Inhibitor, Bactericide (Myacide GA25), Friction Reducer, Antifoam Agent, Surfactant , Acid, Stabilizing Agent, Gelling Agent",Water (Including Mix Water Supplied by Client)*,81.81505,3,"Inhibitor Aid , Corrosion Inhibitor, Bactericide (Myacide GA25), Friction Reducer, Antifoam Agent, Surfactant , Acid, Stabilizing Agent, Gelling Agent",Crystalline silica,17.46407,1374419.3333333333,780.9200757575758
2014-08-07,2014-08-07,2014-08-24,42255337450000,Marathon Oil ,Salge Rafter Unit 5H,4963905.0,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Cro",Water (Including Mix Water Supplied by Client)*,88.64806999999998,17,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Cro",Crystalline silica,10.47001,291994.4117647059,940.1335227272727
2014-08-07,2014-08-07,2014-08-24,42255337460000,Marathon Oil ,Salge Rafter Unit 4H,4865872.0,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron C",Water (Including Mix Water Supplied by Client)*,88.32947,17,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron C",Crystalline silica,10.78311,286227.76470588235,921.5666666666667
2014-08-07,2014-08-07,2014-08-24,42255337470000,Marathon Oil ,Salge Rafter Unit 3H,4848687.0,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron C",Water (Including Mix Water Supplied by Client)*,88.61211999999998,17,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron C",Crystalline silica,10.51183,285216.8823529412,918.3119318181818
2014-08-07,2014-08-07,2014-08-24,42255337480000,Marathon Oil ,Salge Rafter Unit 2H,4579032.0,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron C",Water (Including Mix Water Supplied by Client)*,88.73933000000002,17,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron C",Crystalline silica,10.38491,269354.82352941175,867.2409090909091
2014-08-11,2014-08-11,2014-08-17,42255336580000,"EOG Resources, Inc.",EMERSON UNIT # 1H,9429004.2,Carrier/Base Fluid,Water,88.47965,6,Proppant,Crystalline Silica,10.34608,1571500.7,1785.7962499999999
2014-08-14,2014-08-14,2014-08-20,42255332100000,Encana Oil & Gas (USA) Inc., Golden A Unit 13H,4675299.0,Base Fluid,Fresh Water,81.791862487793,6,Proppant,"Crystalline silica, quartz",15.4479379653931,779216.5,885.4732954545455
2014-08-14,2014-08-14,2014-08-20,42255332110000,Encana Oil & Gas (USA) Inc.,GOLDEN A 14H,5515702.0,Base Fluid,Fresh Water,82.40757751464841,6,Proppant,"Crystalline silica, quartz",14.8079347610474,919283.6666666666,1044.6405303030303
2014-08-15,2014-08-15,2014-08-23,42255337040000,Marathon Oil ,Kowalik 228-1R AC2H,3176792.0,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Water (Including Mix Water Supplied by Client)*,87.71568,8,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Crystalline silica,11.28196,397099.0,601.6651515151515
2014-08-15,2014-08-15,2014-08-23,42255337030000,Marathon Oil ,Kowalik 228-1R 4H,3249418.0,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Water (Including Mix Water Supplied by Client)*,87.56981,8,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Crystalline silica,11.44134,406177.25,615.4200757575758
2014-08-15,2014-08-15,2014-08-23,42255337050000,Marathon Oil ,Kowalik 228-1R 3H,3128996.0,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Water (Including Mix Water Supplied by Client)*,87.6156,8,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Crystalline silica,11.38111,391124.5,592.6128787878788
2014-08-16,2014-08-16,2014-08-17,42255337560000,Marathon Oil , St Germaine Imperial 3H,6324120.0,Base Fluid,Fresh Water,84.4306411743164,1,Proppant,"Crystalline silica, quartz",12.34476661682129,6324120.0,1197.75
2014-08-16,2014-08-16,2014-08-21,42255335760000,ConocoPhillips Company/Burlington Resources, Stone A2 ,5013159.0,Base Fluid,Fresh Water,80.3694076538086,5,Proppant,"Crystalline silica, quartz",17.0802001953125,1002631.8,949.4619318181818
2014-08-16,2014-08-16,2014-08-17,42255337560000,Marathon Oil , St Germaine Imperial 3H,6324120.0,Base Fluid,Fresh Water,84.4306411743164,1,Proppant,"Crystalline silica, quartz",12.34476661682129,6324120.0,1197.75
2014-08-16,2014-08-16,2014-08-17,42255337560000,Marathon Oil , St Germaine Imperial 3H,6324120.0,Base Fluid,Fresh Water,84.4306411743164,1,Proppant,"Crystalline silica, quartz",12.34476661682129,6324120.0,1197.75
2014-08-16,2014-08-16,2014-08-17,42255337560000,Marathon Oil , St Germaine Imperial 3H,6324120.0,Base Fluid,Fresh Water,84.4306411743164,1,Proppant,"Crystalline silica, quartz",12.34476661682129,6324120.0,1197.75
2014-08-16,2014-08-16,2014-08-21,42255337750000,"EOG Resources, Inc.",MAX UNIT # 8H,7967736.0,Carrier/Base Fluid,Water,85.81848000000002,5,Proppant,Crystalline Silica,12.90281,1593547.2,1509.040909090909
2014-08-16,2014-08-16,2014-08-17,42255337560000,Marathon Oil , St Germaine Imperial 3H,6324120.0,Base Fluid,Fresh Water,84.4306411743164,1,Proppant,"Crystalline silica, quartz",12.34476661682129,6324120.0,1197.75
2014-08-16,2014-08-16,2014-08-17,42255337560000,Marathon Oil , St Germaine Imperial 3H,6324120.0,Base Fluid,Fresh Water,84.4306411743164,1,Proppant,"Crystalline silica, quartz",12.34476661682129,6324120.0,1197.75
2014-08-16,2014-08-16,2014-08-17,42255337560000,Marathon Oil , St Germaine Imperial 3H,6324120.0,Base Fluid,Fresh Water,84.4306411743164,1,Proppant,"Crystalline silica, quartz",12.34476661682129,6324120.0,1197.75
2014-08-16,2014-08-16,2014-08-17,42255337560000,Marathon Oil , St Germaine Imperial 3H,6324120.0,Base Fluid,Fresh Water,84.4306411743164,1,Proppant,"Crystalline silica, quartz",12.34476661682129,6324120.0,1197.75
2014-08-17,2014-08-17,2014-08-22,42255338720000,"EOG Resources, Inc.",JAGGER UNIT # 1H,4438980.0,Carrier/Base Fluid,Water,88.20299,5,Proppant,Crystalline Silica,10.79013,887796.0,840.7159090909091
2014-08-20,2014-08-20,2014-08-28,42255334090000,Statoil Texas Onshore Properties LLC, Falks GU1 D2H,4190257.0,Base Fluid,Fresh Water,85.3861389160156,8,Proppant,"Crystalline silica, quartz",12.40308427810669,523782.125,793.6092803030303
2014-08-20,2014-08-20,2014-08-28,42255334090000,Statoil Texas Onshore Properties LLC, Falks GU1 D2H,4190257.0,Base Fluid,Fresh Water,85.3861389160156,8,Proppant,"Crystalline silica, quartz",12.40308427810669,523782.125,793.6092803030303
2014-08-20,2014-08-20,2014-08-28,42255334090000,Statoil Texas Onshore Properties LLC, Falks GU1 D2H,4190257.0,Base Fluid,Fresh Water,85.3861389160156,8,Proppant,"Crystalline silica, quartz",12.40308427810669,523782.125,793.6092803030303
2014-08-20,2014-08-20,2014-08-28,42255334090000,Statoil Texas Onshore Properties LLC, Falks GU1 D2H,4190257.0,Base Fluid,Fresh Water,85.3861389160156,8,Proppant,"Crystalline silica, quartz",12.40308427810669,523782.125,793.6092803030303
2014-08-20,2014-08-20,2014-08-28,42255334090000,Statoil Texas Onshore Properties LLC, Falks GU1 D2H,4190257.0,Base Fluid,Fresh Water,85.3861389160156,8,Proppant,"Crystalline silica, quartz",12.40308427810669,523782.125,793.6092803030303
2014-08-20,2014-08-20,2014-08-28,42255334090000,Statoil Texas Onshore Properties LLC, Falks GU1 D2H,4190257.0,Base Fluid,Fresh Water,85.3861389160156,8,Proppant,"Crystalline silica, quartz",12.40308427810669,523782.125,793.6092803030303
2014-08-20,2014-08-20,2014-08-28,42255334090000,Statoil Texas Onshore Properties LLC, Falks GU1 D2H,4190257.0,Base Fluid,Fresh Water,85.3861389160156,8,Proppant,"Crystalline silica, quartz",12.40308427810669,523782.125,793.6092803030303
2014-08-20,2014-08-20,2014-08-28,42255334090000,Statoil Texas Onshore Properties LLC, Falks GU1 D2H,4190257.0,Base Fluid,Fresh Water,85.3861389160156,8,Proppant,"Crystalline silica, quartz",12.40308427810669,523782.125,793.6092803030303
2014-08-23,2014-08-23,2014-08-29,42255338540000,Statoil Texas Onshore Properties LLC, Falks GU1 D3H,4139313.0,Base Fluid,Fresh Water,85.2186508178711,6,Proppant,"Crystalline silica, quartz",12.61577224731445,689885.5,783.9607954545454
2014-08-23,2014-08-23,2014-08-29,42255338540000,Statoil Texas Onshore Properties LLC, Falks GU1 D3H,4139313.0,Base Fluid,Fresh Water,85.2186508178711,6,Proppant,"Crystalline silica, quartz",12.61577224731445,689885.5,783.9607954545454
2014-08-23,2014-08-23,2014-08-29,42255338540000,Statoil Texas Onshore Properties LLC, Falks GU1 D3H,4139313.0,Base Fluid,Fresh Water,85.2186508178711,6,Proppant,"Crystalline silica, quartz",12.61577224731445,689885.5,783.9607954545454
2014-08-23,2014-08-23,2014-08-29,42255338540000,Statoil Texas Onshore Properties LLC, Falks GU1 D3H,4139313.0,Base Fluid,Fresh Water,85.2186508178711,6,Proppant,"Crystalline silica, quartz",12.61577224731445,689885.5,783.9607954545454
2014-08-23,2014-08-23,2014-08-29,42255338540000,Statoil Texas Onshore Properties LLC, Falks GU1 D3H,4139313.0,Base Fluid,Fresh Water,85.2186508178711,6,Proppant,"Crystalline silica, quartz",12.61577224731445,689885.5,783.9607954545454
2014-08-23,2014-08-23,2014-08-29,42255338540000,Statoil Texas Onshore Properties LLC, Falks GU1 D3H,4139313.0,Base Fluid,Fresh Water,85.2186508178711,6,Proppant,"Crystalline silica, quartz",12.61577224731445,689885.5,783.9607954545454
2014-08-23,2014-08-23,2014-08-29,42255338540000,Statoil Texas Onshore Properties LLC, Falks GU1 D3H,4139313.0,Base Fluid,Fresh Water,85.2186508178711,6,Proppant,"Crystalline silica, quartz",12.61577224731445,689885.5,783.9607954545454
2014-08-23,2014-08-23,2014-08-29,42255338540000,Statoil Texas Onshore Properties LLC, Falks GU1 D3H,4139313.0,Base Fluid,Fresh Water,85.2186508178711,6,Proppant,"Crystalline silica, quartz",12.61577224731445,689885.5,783.9607954545454
2014-08-24,2014-08-24,2014-08-28,42255338760000,Marathon Oil ,Kowalik 228-1R 5H,3205114.0,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Water (Including Mix Water Supplied by Client)*,87.41749,4,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Crystalline silica,11.56854,801278.5,607.0291666666667
2014-08-24,2014-08-24,2014-08-29,42255337120000,Marathon Oil ,Kowalik 228-1R 2H,3757198.0,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron C",Water (Including Mix Water Supplied by Client)*,87.35403000000002,5,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker, Iron C",Crystalline silica,11.63781,751439.6,711.5905303030303
2014-08-24,2014-08-24,2014-08-30,42255336970000,ConocoPhillips Company/Burlington Resources,SPEAR REYNOLDS UNIT E 1,3218160.0,Base Fluid,Treated Water,78.4313430786133,6,Proppant,"Crystalline silica, quartz",19.5756511688232,536360.0,609.5
2014-08-31,2014-08-31,2014-10-09,42255337290000,Marathon Oil ,Luna Unit 5H,3159206.0,"Inhibitor Aid , Corrosion Inhibitor, Friction Reducer, Biocide, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, ",Water (Including Mix Water Supplied by Client)*,90.04735,39,"Inhibitor Aid , Corrosion Inhibitor, Friction Reducer, Biocide, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, ",Crystalline silica,8.753,81005.28205128205,598.3344696969697
2014-08-31,2014-08-31,2014-09-10,42255337890000,Matador Production Company,Matador Pawelek Orca 6H,10839585.0,"Inhibitor Aid , Corrosion Inhibitor, Bactericide (Myacide GA25), Friction Reducer, Antifoam Agent, Surfactant , Acid, Breaker, Gelling Agent, Crosslin",Water (Including Mix Water Supplied by Client)*,88.78711,10,"Inhibitor Aid , Corrosion Inhibitor, Bactericide (Myacide GA25), Friction Reducer, Antifoam Agent, Surfactant , Acid, Breaker, Gelling Agent, Crosslin",Crystalline silica,10.87183,1083958.5,2052.9517045454545
2014-09-05,2014-09-05,2014-09-15,42255338750000,Marathon Oil ,Medina Jonas B 3H,5374622.0,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Stabilizing Agent, Breaker, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Water (Including Mix Water Supplied by Client)*,88.18824000000002,10,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Surfactant , Acid, Stabilizing Agent, Breaker, Additive, Gelling Agent, Crosslinker, Iron Control Ag",Crystalline silica,10.51362,537462.2,1017.9208333333333
2014-09-05,2014-09-05,2014-09-15,42255338780000,Marathon Oil ,Medina Jonas B 4H,5565316.0,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Cro",Water (Including Mix Water Supplied by Client)*,88.1163,10,"Inhibitor Aid , Corrosion Inhibitor, Biocide, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Cro",Crystalline silica,10.82658,556531.6,1054.0371212121213
2014-09-06,2014-09-06,2014-09-11,42255338050000,"EOG Resources, Inc.",HICKOK # 1H,9120720.0,Carrier/Base Fluid,Water,85.57204,5,Proppant,Crystalline Silica,13.27191,1824144.0,1727.409090909091
2014-09-07,2014-09-07,2014-09-13,42255331490000,Encana Oil & Gas (USA) Inc., Dromgoole B 3H,6343312.0,Base Fluid,Water,84.96868896484379,6,Proppant,"Crystalline silica, quartz",12.891593933105499,1057218.6666666667,1201.3848484848486
2014-09-07,2014-09-07,2014-09-13,42255335560000,Encana Oil & Gas (USA) Inc., Dromgoole B 4H,5675553.0,Base Fluid,Fresh Water,84.7787399291992,6,Proppant,"Crystalline silica, quartz",13.0285062789917,945925.5,1074.915340909091
2014-09-09,2014-09-09,2014-09-25,42255336110000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B4H,6137873.0,Base Fluid,Fresh Water,84.9415969848633,16,Proppant,"Crystalline silica, quartz",12.960209846496578,383617.0625,1162.475946969697
2014-09-09,2014-09-09,2014-09-25,42255336110000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B4H,6137873.0,Base Fluid,Fresh Water,84.9415969848633,16,Proppant,"Crystalline silica, quartz",12.960209846496578,383617.0625,1162.475946969697
2014-09-09,2014-09-09,2014-09-25,42255336110000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B4H,6137873.0,Base Fluid,Fresh Water,84.9415969848633,16,Proppant,"Crystalline silica, quartz",12.960209846496578,383617.0625,1162.475946969697
2014-09-09,2014-09-09,2014-09-25,42255336110000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B4H,6137873.0,Base Fluid,Fresh Water,84.9415969848633,16,Proppant,"Crystalline silica, quartz",12.960209846496578,383617.0625,1162.475946969697
2014-09-09,2014-09-09,2014-09-25,42255336110000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B4H,6137873.0,Base Fluid,Fresh Water,84.9415969848633,16,Proppant,"Crystalline silica, quartz",12.960209846496578,383617.0625,1162.475946969697
2014-09-09,2014-09-09,2014-09-25,42255336110000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B4H,6137873.0,Base Fluid,Fresh Water,84.9415969848633,16,Proppant,"Crystalline silica, quartz",12.960209846496578,383617.0625,1162.475946969697
2014-09-09,2014-09-09,2014-09-22,42255336430000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B3H,5830750.0,Base Fluid,Fresh Water,85.40541076660159,13,Proppant,"Crystalline silica, quartz",12.5505781173706,448519.23076923075,1104.308712121212
2014-09-09,2014-09-09,2014-09-26,42255336510000,Statoil Texas Onshore Properties LLC, Young GU1 B2H,6493236.0,Base Fluid,Fresh Water,85.0773010253906,17,Proppant,"Crystalline silica, quartz",12.82713747024536,381955.0588235294,1229.7795454545455
2014-09-09,2014-09-09,2014-09-22,42255336430000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B3H,5830750.0,Base Fluid,Fresh Water,85.40541076660159,13,Proppant,"Crystalline silica, quartz",12.5505781173706,448519.23076923075,1104.308712121212
2014-09-09,2014-09-09,2014-09-22,42255336430000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B3H,5830750.0,Base Fluid,Fresh Water,85.40541076660159,13,Proppant,"Crystalline silica, quartz",12.5505781173706,448519.23076923075,1104.308712121212
2014-09-09,2014-09-09,2014-09-22,42255336430000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B3H,5830750.0,Base Fluid,Fresh Water,85.40541076660159,13,Proppant,"Crystalline silica, quartz",12.5505781173706,448519.23076923075,1104.308712121212
2014-09-09,2014-09-09,2014-09-22,42255336430000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B3H,5830750.0,Base Fluid,Fresh Water,85.40541076660159,13,Proppant,"Crystalline silica, quartz",12.5505781173706,448519.23076923075,1104.308712121212
2014-09-09,2014-09-09,2014-09-22,42255336430000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B3H,5830750.0,Base Fluid,Fresh Water,85.40541076660159,13,Proppant,"Crystalline silica, quartz",12.5505781173706,448519.23076923075,1104.308712121212
2014-09-09,2014-09-09,2014-09-22,42255336430000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B3H,5830750.0,Base Fluid,Fresh Water,85.40541076660159,13,Proppant,"Crystalline silica, quartz",12.5505781173706,448519.23076923075,1104.308712121212
2014-09-09,2014-09-09,2014-09-25,42255336110000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B4H,6137873.0,Base Fluid,Fresh Water,84.9415969848633,16,Proppant,"Crystalline silica, quartz",12.960209846496578,383617.0625,1162.475946969697
2014-09-09,2014-09-09,2014-09-22,42255336430000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B3H,5830750.0,Base Fluid,Fresh Water,85.40541076660159,13,Proppant,"Crystalline silica, quartz",12.5505781173706,448519.23076923075,1104.308712121212
2014-09-09,2014-09-09,2014-09-25,42255336110000,Statoil Texas Onshore Properties LLC, Kenedy Corporation GU1 B4H,6137873.0,Base Fluid,Fresh Water,84.9415969848633,16,Proppant,"Crystalline silica, quartz",12.960209846496578,383617.0625,1162.475946969697
2014-09-09,2014-09-09,2014-09-26,42255336510000,Statoil Texas Onshore Properties LLC, Young GU1 B2H,6493236.0,Base Fluid,Fresh Water,85.0773010253906,17,Proppant,"Crystalline silica, quartz",12.82713747024536,381955.0588235294,1229.7795454545455
2014-09-09,2014-09-09,2014-09-26,42255336510000,Statoil Texas Onshore Properties LLC, Young GU1 B2H,6493236.0,Base Fluid,Fresh Water,85.0773010253906,17,Proppant,"Crystalline silica, quartz",12.82713747024536,381955.0588235294,1229.7795454545455
2014-09-09,2014-09-09,2014-09-24,42255336520000,Statoil Texas Onshore Properties LLC, Young GU1 B1H,6191916.0,Base Fluid,Fresh Water,85.02818298339841,15,Proppant,"Crystalline silica, quartz",12.878949165344242,412794.4,1172.7113636363636
2014-09-09,2014-09-09,2014-09-24,42255336520000,Statoil Texas Onshore Properties LLC, Young GU1 B1H,6191916.0,Base Fluid,Fresh Water,85.02818298339841,15,Proppant,"Crystalline silica, quartz",12.878949165344242,412794.4,1172.7113636363636
2014-09-09,2014-09-09,2014-09-24,42255336520000,Statoil Texas Onshore Properties LLC, Young GU1 B1H,6191916.0,Base Fluid,Fresh Water,85.02818298339841,15,Proppant,"Crystalline silica, quartz",12.878949165344242,412794.4,1172.7113636363636
2014-09-09,2014-09-09,2014-09-24,42255336520000,Statoil Texas Onshore Properties LLC, Young GU1 B1H,6191916.0,Base Fluid,Fresh Water,85.02818298339841,15,Proppant,"Crystalline silica, quartz",12.878949165344242,412794.4,1172.7113636363636
2014-09-09,2014-09-09,2014-09-26,42255336510000,Statoil Texas Onshore Properties LLC, Young GU1 B2H,6493236.0,Base Fluid,Fresh Water,85.0773010253906,17,Proppant,"Crystalline silica, quartz",12.82713747024536,381955.0588235294,1229.7795454545455
2014-09-09,2014-09-09,2014-09-24,42255336520000,Statoil Texas Onshore Properties LLC, Young GU1 B1H,6191916.0,Base Fluid,Fresh Water,85.02818298339841,15,Proppant,"Crystalline silica, quartz",12.878949165344242,412794.4,1172.7113636363636
2014-09-09,2014-09-09,2014-09-24,42255336520000,Statoil Texas Onshore Properties LLC, Young GU1 B1H,6191916.0,Base Fluid,Fresh Water,85.02818298339841,15,Proppant,"Crystalline silica, quartz",12.878949165344242,412794.4,1172.7113636363636
2014-09-09,2014-09-09,2014-09-24,42255336520000,Statoil Texas Onshore Properties LLC, Young GU1 B1H,6191916.0,Base Fluid,Fresh Water,85.02818298339841,15,Proppant,"Crystalline silica, quartz",12.878949165344242,412794.4,1172.7113636363636
2014-09-09,2014-09-09,2014-09-26,42255336510000,Statoil Texas Onshore Properties LLC, Young GU1 B2H,6493236.0,Base Fluid,Fresh Water,85.0773010253906,17,Proppant,"Crystalline silica, quartz",12.82713747024536,381955.0588235294,1229.7795454545455
2014-09-09,2014-09-09,2014-09-26,42255336510000,Statoil Texas Onshore Properties LLC, Young GU1 B2H,6493236.0,Base Fluid,Fresh Water,85.0773010253906,17,Proppant,"Crystalline silica, quartz",12.82713747024536,381955.0588235294,1229.7795454545455
2014-09-09,2014-09-09,2014-09-26,42255336510000,Statoil Texas Onshore Properties LLC, Young GU1 B2H,6493236.0,Base Fluid,Fresh Water,85.0773010253906,17,Proppant,"Crystalline silica, quartz",12.82713747024536,381955.0588235294,1229.7795454545455
2014-09-09,2014-09-09,2014-09-26,42255336510000,Statoil Texas Onshore Properties LLC, Young GU1 B2H,6493236.0,Base Fluid,Fresh Water,85.0773010253906,17,Proppant,"Crystalline silica, quartz",12.82713747024536,381955.0588235294,1229.7795454545455
2014-09-09,2014-09-09,2014-09-24,42255336520000,Statoil Texas Onshore Properties LLC, Young GU1 B1H,6191916.0,Base Fluid,Fresh Water,85.02818298339841,15,Proppant,"Crystalline silica, quartz",12.878949165344242,412794.4,1172.7113636363636
2014-09-10,2014-09-10,2014-09-17,42255337880000,Matador Production Company,Matador Pawelek Orca #4H,10195911.0,"Inhibitor Aid , Corrosion Inhibitor, Bactericide (Myacide GA25), Friction Reducer, Surfactant , Acid, Breaker, Gelling Agent, Crosslinker, Iron Contro",Water (Including Mix Water Supplied by Client)*,86.35412,7,"Inhibitor Aid , Corrosion Inhibitor, Bactericide (Myacide GA25), Friction Reducer, Surfactant , Acid, Breaker, Gelling Agent, Crosslinker, Iron Contro",Crystalline silica,13.23876,1456558.7142857143,1931.04375
2014-09-12,2014-09-12,2014-09-16,42255335490000,"EOG Resources, Inc.",CLEMONS UNIT #15H,8951460.0,Carrier/Base Fluid,Water,87.29924,4,Proppant,Crystalline Silica,11.53962,2237865.0,1695.3522727272727
2014-09-13,2014-09-13,2014-09-19,42255337620000,Marathon Oil ,Jauer Peck Unit 2H,4908185.0,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker,",Water (Including Mix Water Supplied by Client)*,86.8999,6,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker,",Crystalline silica,11.83319,818030.8333333334,929.5804924242424
2014-09-13,2014-09-13,2014-09-19,42255337630000,Marathon Oil ,Jauer Peck Unit 3H,4805720.0,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker,",Water (Including Mix Water Supplied by Client)*,86.71834,6,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Antifoam Agent, Surfactant , Acid, Breaker, Stabilizing Agent, Additive, Gelling Agent, Crosslinker,",Crystalline silica,12.01313,800953.3333333334,910.1742424242424
2014-09-14,2014-09-14,2014-10-06,42255335440000,Marathon Oil , Mobil C 4H,4388627.0,Base Fluid,FR-66 Water,82.2575607299805,22,Proppant,"Crystalline silica, quartz",14.46676921844482,199483.04545454544,831.1793560606061
2014-09-14,2014-09-14,2014-10-06,42255335440000,Marathon Oil , Mobil C 4H,4388627.0,Base Fluid,FR-66 Water,82.2575607299805,22,Proppant,"Crystalline silica, quartz",14.46676921844482,199483.04545454544,831.1793560606061
