,Daily_Sum,Daily_Avg,Daily_Count,Rig_Count,WTI_Spot_Price,Brent_Spot_Price,fracs_per_day,volume_per_day,avg_volh2o_per_ft,APIs
2014-04-07,0.0,0.0,0,81.0,100.43,104.89,16.0,5590994.697294584,1061.045845407197,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255334000000, 42255335580000, 42255333820000, 42255333000000, 42255333040000]"
2014-04-08,0.0,0.0,0,81.0,102.57,105.83,16.0,5590994.697294584,1061.045845407197,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255334000000, 42255335580000, 42255333820000, 42255333000000, 42255333040000]"
2014-04-09,0.0,0.0,0,81.0,103.55,107.39,16.0,6400476.832294584,1069.95215719697,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255335580000, 42255333820000, 42255333000000, 42255333040000, 42255335220000]"
2014-04-10,0.0,0.0,0,81.0,103.37,107.1,24.0,14574162.165627917,1100.3130542929293,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255335580000, 42255333820000, 42255333000000, 42255333040000, 42255335220000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000]"
2014-04-11,0.0,0.0,0,81.0,103.68,107.34,23.0,13238496.908127915,1060.1642636693014,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255333820000, 42255333000000, 42255333040000, 42255335220000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000]"
2014-04-12,0.0,0.0,0,81.0,103.68,107.34,23.0,13238496.908127915,1060.1642636693014,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255333820000, 42255333000000, 42255333040000, 42255335220000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000]"
2014-04-13,0.0,0.0,0,81.0,103.68,107.34,21.0,12530860.463683471,1103.6942656926403,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255333040000, 42255335220000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000]"
2014-04-14,0.0,0.0,0,81.0,104.05,107.68,22.0,12957600.068683473,1116.4736053719007,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255333040000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255335570000, 42255335310000]"
2014-04-15,0.0,0.0,0,81.0,103.7,109.1,22.0,12957600.068683473,1116.4736053719007,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255333040000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255335570000, 42255335310000]"
2014-04-16,0.0,0.0,0,81.0,103.71,109.71,22.0,12957600.068683473,1116.4736053719007,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255331190000, 42255331170000, 42255333040000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255331920000, 42255335570000, 42255335310000]"
2014-04-17,0.0,0.0,0,81.0,104.33,109.79,19.0,8227170.178939884,1046.5207436204148,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255335570000, 42255335310000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255334490000, 42255330040000, 42255334470000]"
2014-04-18,0.0,0.0,0,82.0,104.33,109.79,37.0,29121226.34560655,1284.4851300163803,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255335570000, 42255335310000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255334490000, 42255330040000, 42255334470000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255334500000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255331600000, 42255331600000, 42255331590000, 42255331590000, 42255331590000, 42255331590000]"
2014-04-19,0.0,0.0,0,82.0,104.33,109.79,38.0,29487621.891061097,1270.7703648325362,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255335570000, 42255335310000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255334490000, 42255330040000, 42255334470000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255334500000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255331600000, 42255331600000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255333910000]"
2014-04-20,0.0,0.0,0,82.0,104.33,109.79,38.0,28839398.0910611,1280.7642045454547,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255335570000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255334490000, 42255330040000, 42255334470000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255334500000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255331600000, 42255331600000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255333910000, 42255335120000]"
2014-04-21,0.0,0.0,0,82.0,104.35,109.69,54.0,38907496.75772777,1219.084659090909,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255335570000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255334490000, 42255330040000, 42255334470000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255334500000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255331600000, 42255331600000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000]"
2014-04-22,0.0,0.0,0,82.0,101.69,108.54,54.0,38907496.75772777,1219.084659090909,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255335570000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255334490000, 42255330040000, 42255334470000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255334500000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255331600000, 42255331600000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000]"
2014-04-23,0.0,0.0,0,82.0,101.47,108.48,52.0,36986559.61487062,1238.2855441433564,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255335570000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255330040000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255331600000, 42255331600000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000, 42255334480000]"
2014-04-24,0.0,0.0,0,82.0,102.2,109.79,51.0,36205056.614870615,1236.4459001782532,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255330040000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255331600000, 42255331600000, 42255331590000, 42255331590000, 42255331590000, 42255331590000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000, 42255334480000]"
2014-04-25,0.0,0.0,0,82.0,100.85,109.53,43.0,26260856.61487062,1203.6863636363635,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255330040000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255331600000, 42255331600000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000, 42255334480000]"
2014-04-26,0.0,0.0,0,83.0,100.85,109.53,44.0,26799940.11487062,1194.8933367768595,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255332760000, 42255336160000, 42255335100000, 42255335090000, 42255330040000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255331600000, 42255334150000, 42255331600000, 42255331600000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000, 42255334480000, 42255334440000]"
2014-04-27,0.0,0.0,0,83.0,100.85,109.53,52.0,36060530.91487062,1060.2772144522146,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255332760000, 42255335100000, 42255335090000, 42255330040000, 42255334150000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000, 42255334480000, 42255334440000, 42255334460000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331610000]"
2014-04-28,0.0,0.0,0,83.0,101.13,109.12,52.0,36060530.91487062,1060.2772144522146,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255332760000, 42255335100000, 42255335090000, 42255330040000, 42255334150000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000, 42255334480000, 42255334440000, 42255334460000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331610000]"
2014-04-29,0.0,0.0,0,83.0,101.56,109.89,52.0,36060530.91487062,1060.2772144522146,"[42255335510000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255334330000, 42255333040000, 42255332760000, 42255335100000, 42255335090000, 42255330040000, 42255334150000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000, 42255334480000, 42255334440000, 42255334460000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331610000]"
2014-04-30,0.0,0.0,0,83.0,100.07,108.63,42.0,35085171.910108715,1092.820562770563,"[42255335510000, 42255333040000, 42255332760000, 42255334150000, 42255333910000, 42255335120000, 42255331050000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331120000, 42255331050000, 42255331120000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331050000, 42255331120000, 42255331120000, 42255334480000, 42255334440000, 42255334460000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331610000, 42255335880000]"
2014-05-01,0.0,0.0,0,83.0,99.69,108.63,27.0,27884015.239679143,1051.1273428731763,"[42255335510000, 42255333040000, 42255334440000, 42255334460000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331610000, 42255335880000, 42255334340000, 42255334780000, 42255334770000, 42255327580000, 42255335480000, 42255334580000]"
2014-05-02,0.0,0.0,0,83.0,100.09,109.48,29.0,28928756.114679143,1033.2199647335424,"[42255335510000, 42255333040000, 42255334440000, 42255334460000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331610000, 42255331610000, 42255331610000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331620000, 42255331610000, 42255335880000, 42255334340000, 42255334780000, 42255334770000, 42255327580000, 42255335480000, 42255334580000, 42255332720000, 42255332730000]"
2014-05-03,0.0,0.0,0,85.0,100.09,109.48,14.0,10097006.064679144,885.1022591991341,"[42255335510000, 42255333040000, 42255334440000, 42255334460000, 42255335880000, 42255334340000, 42255334780000, 42255334770000, 42255327580000, 42255335480000, 42255334580000, 42255332720000, 42255332730000, 42255335800000]"
2014-05-04,0.0,0.0,0,85.0,100.09,109.48,13.0,9392935.73134581,891.6424388111888,"[42255335510000, 42255333040000, 42255334440000, 42255335880000, 42255334340000, 42255334780000, 42255334770000, 42255327580000, 42255335480000, 42255334580000, 42255332720000, 42255332730000, 42255335800000]"
2014-05-05,0.0,0.0,0,85.0,99.74,109.48,17.0,10802061.178964859,922.5589572192513,"[42255335510000, 42255333040000, 42255335880000, 42255334780000, 42255334770000, 42255327580000, 42255334580000, 42255332720000, 42255332730000, 42255335800000, 42255334540000, 42255334450000, 42255334430000, 42255335820000, 42255334160000, 42255334560000, 42255334240000]"
2014-05-06,0.0,0.0,0,85.0,99.81,108.3,18.0,10424317.871272549,913.8495054713806,"[42255335510000, 42255333040000, 42255335880000, 42255334780000, 42255334770000, 42255327580000, 42255332720000, 42255332730000, 42255335800000, 42255334540000, 42255334450000, 42255334430000, 42255335820000, 42255334160000, 42255334560000, 42255334240000, 42255334600000, 42255334590000]"
2014-05-07,0.0,0.0,0,85.0,101.06,108.17,19.0,11066262.621272549,891.3480462519938,"[42255335510000, 42255333040000, 42255335880000, 42255334780000, 42255334770000, 42255327580000, 42255332720000, 42255332730000, 42255335800000, 42255334540000, 42255334450000, 42255334430000, 42255335820000, 42255334160000, 42255334560000, 42255334240000, 42255334600000, 42255334590000, 42255335520000]"
2014-05-08,0.0,0.0,0,85.0,100.52,108.19,18.0,11186608.150684316,904.34273989899,"[42255335510000, 42255334780000, 42255334770000, 42255327580000, 42255332720000, 42255332730000, 42255335800000, 42255334540000, 42255334450000, 42255334430000, 42255335820000, 42255334160000, 42255334560000, 42255334240000, 42255334600000, 42255334590000, 42255335520000, 42255336140000]"
2014-05-09,0.0,0.0,0,85.0,100.32,108.26,18.0,11186608.150684316,904.34273989899,"[42255335510000, 42255334780000, 42255334770000, 42255327580000, 42255332720000, 42255332730000, 42255335800000, 42255334540000, 42255334450000, 42255334430000, 42255335820000, 42255334160000, 42255334560000, 42255334240000, 42255334600000, 42255334590000, 42255335520000, 42255336140000]"
2014-05-10,0.0,0.0,0,93.0,100.32,108.26,26.0,20128574.550684318,951.7669434731935,"[42255335510000, 42255334780000, 42255334770000, 42255327580000, 42255332720000, 42255332730000, 42255335800000, 42255334540000, 42255334450000, 42255334430000, 42255335820000, 42255334160000, 42255334560000, 42255334240000, 42255334600000, 42255334590000, 42255335520000, 42255336140000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000]"
2014-05-11,0.0,0.0,0,93.0,100.32,108.26,23.0,18112027.27568432,967.0751564558628,"[42255335510000, 42255334780000, 42255334770000, 42255327580000, 42255335800000, 42255334540000, 42255334450000, 42255334430000, 42255335820000, 42255334160000, 42255334560000, 42255334600000, 42255334590000, 42255335520000, 42255336140000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000]"
2014-05-12,0.0,0.0,0,93.0,100.89,108.37,34.0,30721060.275684316,904.4618148395722,"[42255335510000, 42255334780000, 42255334770000, 42255327580000, 42255334160000, 42255334560000, 42255334600000, 42255334590000, 42255336140000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255335830000]"
2014-05-13,0.0,0.0,0,93.0,102.01,108.78,32.0,30080435.15230769,869.5935428503789,"[42255335510000, 42255334560000, 42255334600000, 42255334590000, 42255336140000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255335830000, 42255327580000, 42255334800000]"
2014-05-14,0.0,0.0,0,93.0,102.63,109.87,35.0,32345305.974888332,897.0261850649352,"[42255335510000, 42255334560000, 42255334600000, 42255334590000, 42255336140000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255335830000, 42255327580000, 42255334800000, 42255335140000, 42255334730000, 42255335080000]"
2014-05-15,0.0,0.0,0,93.0,101.74,109.74,33.0,30188277.974888336,871.6943813131313,"[42255335510000, 42255334560000, 42255334590000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255335070000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255335830000, 42255327580000, 42255334800000, 42255335140000, 42255334730000, 42255335080000]"
2014-05-16,0.0,0.0,0,93.0,102.31,110.9,23.0,20008633.074888334,862.144598155468,"[42255335510000, 42255334560000, 42255334590000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334250000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255334260000, 42255335830000, 42255335140000, 42255334730000, 42255335080000]"
2014-05-17,0.0,0.0,0,91.0,102.31,110.9,8.0,5954116.282888338,1183.048959280303,"[42255335510000, 42255334560000, 42255334590000, 42255335830000, 42255335140000, 42255334730000, 42255335080000, 42255366620000]"
2014-05-18,0.0,0.0,0,91.0,102.31,110.9,7.0,5329964.61622167,1149.4093084415586,"[42255335510000, 42255334590000, 42255335830000, 42255335140000, 42255334730000, 42255335080000, 42255366620000]"
2014-05-19,0.0,0.0,0,91.0,102.95,110.84,6.0,3542388.616221671,1025.5280946969697,"[42255335510000, 42255334590000, 42255335140000, 42255335080000, 42255366620000, 42255335850000]"
2014-05-20,0.0,0.0,0,91.0,102.8,110.35,7.0,4191034.249204127,1140.392722943723,"[42255334590000, 42255335140000, 42255335080000, 42255366620000, 42255335850000, 42255334700000, 42255334710000]"
2014-05-21,0.0,0.0,0,91.0,104.31,111.32,7.0,4191034.249204127,1140.392722943723,"[42255334590000, 42255335140000, 42255335080000, 42255366620000, 42255335850000, 42255334700000, 42255334710000]"
2014-05-22,0.0,0.0,0,91.0,104.03,110.89,18.0,11351062.721192922,944.3705075757575,"[42255334590000, 42255335140000, 42255335080000, 42255366620000, 42255335850000, 42255334700000, 42255334710000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333110000, 42255334690000, 42255334610000]"
2014-05-23,0.0,0.0,0,91.0,105.01,110.19,21.0,12606908.379859587,841.6224657287157,"[42255334590000, 42255335140000, 42255335080000, 42255335850000, 42255334700000, 42255334710000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333110000, 42255334690000, 42255334610000, 42255334650000, 42255335860000, 42255334620000, 42255334630000]"
2014-05-24,0.0,0.0,0,90.0,105.01,110.19,20.0,11070432.879859589,825.5037594696971,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333110000, 42255334690000, 42255334610000, 42255334650000, 42255335860000, 42255334620000, 42255334630000]"
2014-05-25,0.0,0.0,0,90.0,105.01,110.19,23.0,12314159.732800765,888.1804430171279,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333110000, 42255334690000, 42255334610000, 42255334650000, 42255335860000, 42255334620000, 42255334630000, 42255334680000, 42255334660000, 42255334670000]"
2014-05-26,0.0,0.0,0,90.0,105.01,110.01,26.0,13352796.670300767,906.7513403263404,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333110000, 42255334690000, 42255334610000, 42255334650000, 42255335860000, 42255334620000, 42255334630000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000]"
2014-05-27,0.0,0.0,0,90.0,104.78,109.81,26.0,13176043.170300767,958.9043997668998,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333110000, 42255334690000, 42255334610000, 42255334650000, 42255334620000, 42255334630000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000]"
2014-05-28,0.0,0.0,0,90.0,103.37,109.09,26.0,13176043.170300767,958.9043997668998,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333060000, 42255333110000, 42255334690000, 42255334610000, 42255334650000, 42255334620000, 42255334630000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000]"
2014-05-29,0.0,0.0,0,90.0,104.26,109.98,16.0,6437355.136967432,1083.360215435606,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255334690000, 42255334610000, 42255334620000, 42255334630000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000]"
2014-05-30,0.0,0.0,0,90.0,103.4,109.21,14.0,5993884.517919813,1172.2955762987015,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255334690000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000, 42255334640000]"
2014-05-31,0.0,0.0,0,87.0,103.4,109.21,14.0,5993884.517919813,1172.2955762987015,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255334690000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000, 42255334640000]"
2014-06-01,0.0,0.0,0,87.0,103.4,109.21,15.0,6251026.251253147,1240.2457954545455,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255334690000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000, 42255334640000, 42255336130000]"
2014-06-02,0.0,0.0,0,87.0,103.07,109.34,18.0,7710251.136967433,1130.01087962963,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255334690000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000, 42255334640000, 42255336130000, 42255333720000, 42255333880000, 42255333320000]"
2014-06-03,0.0,0.0,0,87.0,103.34,108.87,18.0,8152906.232205527,1188.6894465488215,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255334690000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000, 42255336130000, 42255333720000, 42255333880000, 42255333320000, 42255334030000]"
2014-06-04,0.0,0.0,0,87.0,103.27,109.07,18.0,8152906.232205527,1188.6894465488215,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255334690000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336390000, 42255336130000, 42255333720000, 42255333880000, 42255333320000, 42255334030000]"
2014-06-05,0.0,0.0,0,87.0,103.17,108.43,18.0,8301785.732205529,1183.4725904882155,"[42255334590000, 42255335140000, 42255335080000, 42255334700000, 42255334710000, 42255334690000, 42255334680000, 42255334660000, 42255334670000, 42255336090000, 42255335290000, 42255335300000, 42255336130000, 42255333720000, 42255333880000, 42255333320000, 42255334030000, 42255336380000]"
